motor_id,manufacturer,efficiency_class,starting_torque_category,group_id,frequency_hz,poles,rated_voltage_v,rated_power_w,rated_speed_rpm,rated_current_a,rated_torque_nm,ist_in,mst_mn,mk_mn,r1,p_rot,s_r,s_k,i2_rated,r2_rated,r20,g_r,r2k,x2k,x20,g_x,x2_rated,x1,e_internal,r_m,i0p,i0q,x_m,converged,status,error_type,error_message,elapsed_ms,row_index
WEG_IE1_7p5kW_2P_380V_032,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,2,380,7500.0,2935.0,16.2,24.41856,6.8,2.2,3.2,0.9280194538045031,329.7962530095904,0.021666666666666667,0.09012448887490844,13.506334454065174,0.32070300050420614,0.4632633934851235,-0.37183053698376445,0.3249321248725894,1.0762051189577808,0.7125213013614272,0.4323281346776186,1.0927237815458903,0.7125213013614272,200.46043432895894,365.5382864236451,-0.18128782606445704,8.22010362335739,24.38660672833265,True,ok,,,0.135,32
WEG_IE1_9p2kW_2P_380V_033,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,2,380,9200.0,2940.0,18.9,29.91028,7.6,2.5,3.0,0.544725719575638,609.2435064810145,0.02,0.09582575694955839,15.842831614707057,0.25685131637607883,0.3791662843417624,-0.39343165923476264,0.2608298434371658,1.3358856798441057,0.6081361513300269,0.8276021709661621,1.3797852362111405,0.6081361513300269,204.63352479385134,206.19774699655673,0.3523203099200458,7.929616735965892,25.8062314494605,True,ok,,,0.135,33
WEG_IE1_22p0kW_2P_380V_034,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,2,380,22000.0,2930.0,43.7,71.68661,8.3,3.0,3.3,0.18937868988148301,867.9371137847875,0.023333333333333334,0.13599663291074443,37.09635591827583,0.12947530792467857,0.17122108962001328,-0.28278407299001995,0.13164419749199646,0.5158107523752439,0.24281570477431683,0.8105677896967127,0.5409668966326744,0.24281570477431683,206.82141630701466,147.85091303462542,0.31415564278926666,18.589994174271045,11.125415875237874,True,ok,,,0.128,34
WEG_IE1_30p0kW_2P_380V_035,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,2,380,30000.0,2960.0,59.1,96.79164,9.3,3.0,3.5,0.1333048806092198,851.8696671987506,0.013333333333333334,0.07771236166328253,50.110720450401786,0.05501441593145102,0.10064911013013284,-0.6081127414916353,0.056127973638206964,0.36688784152559506,0.1617082947747878,0.8530798547519932,0.3773479226147004,0.1617082947747878,207.62376371207048,151.8106428171771,-0.1678126470201775,26.60172808518667,7.804897600907626,True,ok,,,0.15,35
WEG_IE1_0p1kW_4P_380V_036,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,120.0,1405.0,0.565,0.81395,4.5,2.8,3.2,,,,,,,,,,,,,,,,,,,,False,error,ZeroDivisionError,float division by zero,0.101,36
WEG_IE1_0p2kW_4P_380V_037,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,180.0,1370.0,0.655,1.25525,3.5,2.0,2.2,48.532176174833886,50.650782143555936,0.08666666666666667,0.323444403322636,0.37939241226932185,41.021559114291506,24.999610900153268,0.5182017417229129,38.28647643119723,76.92096035934156,30.625305905632032,1.1196573390844753,89.28791041653663,30.625305905632032,182.7433386988897,1977.9632076066068,0.09617538311511642,0.39982678783963704,457.05626600532975,True,ok,,,0.245,37
WEG_IE1_0p2kW_4P_380V_038,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,250.0,1370.0,0.869,1.74558,3.7,2.0,2.0,37.1821563728057,49.87674855178139,0.08666666666666667,0.323444403322636,0.5104880774287458,30.493253650728775,17.651289605107593,0.572047030802942,28.256815607415746,66.79359049293288,20.305083285060032,1.447650378853608,80.99347915217123,20.305083285060032,184.31024293694287,2043.252615968385,0.11392527730330138,0.5252104815656328,350.92643693538054,True,ok,,,0.272,38
WEG_IE1_0p4kW_4P_380V_039,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,370.0,1365.0,1.12,2.58896,3.7,2.0,2.0,31.12631557765355,38.81829353304684,0.09,0.3358845726811989,0.7660656703082519,21.301679009991975,15.784454559964757,0.3142342078370033,20.391238473325288,36.266459405505444,12.27061701856594,1.3297854991327092,43.62987234679742,12.27061701856594,184.37134636974656,2627.07014670191,0.09028294344284038,0.6392467994603249,288.41966283663754,True,ok,,,0.254,39
WEG_IE1_0p6kW_4P_380V_040,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,550.0,1415.0,1.49,3.71672,5.4,2.0,2.8,18.652498198887717,78.38484568158042,0.056666666666666664,0.2114828790955697,1.0770160530805344,10.08790718622614,6.004076169057812,0.5342568194728234,9.648964172207801,11.674425055430834,5.821549297087345,0.7836103465527474,12.461584958798568,5.821549297087345,192.20160935509838,1413.849513288154,0.11518264714138438,0.873312632459974,220.08339535144356,True,ok,,,0.129,40
WEG_IE1_0p8kW_4P_380V_041,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,750.0,1420.0,1.95,5.04062,6.7,2.1,2.2,13.190834150324724,95.74190290809075,0.05333333333333334,0.2104863216673034,1.3983609222592386,7.343268603340563,3.248952709376855,0.8381070939906227,6.841652240885644,23.250399320264833,1.711660339711682,2.936098941812169,29.79063491327572,1.711660339711682,196.99027199870176,1215.9305199743394,0.19688108998312814,0.9343058080554181,210.841322295427,True,ok,,,0.128,41
WEG_IE1_1p1kW_4P_380V_042,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,1100.0,1440.0,2.8,7.29615,5.6,2.3,2.4,9.293317545052767,90.60228209921425,0.04,0.17484926070883192,2.0520847958126978,3.7539529199324155,3.5730238630316085,0.050415743926595306,3.740460807821538,11.439516312495329,2.749123552007822,1.5696014477943583,12.796493795447331,2.749123552007822,194.36776779048438,1250.9230986417933,0.16727178602570403,1.543094607109535,125.95972203840861,True,ok,,,0.141,42
WEG_IE1_1p5kW_4P_380V_043,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,1500.0,1440.0,3.6,9.90472,5.5,2.0,2.4,7.402935438835954,93.63854334230149,0.04,0.14928203230275508,2.871860407012089,2.6708396880429537,2.65704179845594,0.005286320128660494,2.6700286491133767,6.931204486167754,2.3223611588328077,1.1855115980198405,7.419738461096011,2.3223611588328077,192.9372573470977,1192.6109893618068,0.08660736936643465,1.8678762020076494,103.29231516506445,True,ok,,,0.236,43
WEG_IE1_2p2kW_4P_380V_044,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,2200.0,1420.0,5.16,14.80804,6.0,2.4,2.6,3.8003366648140444,126.2681381928812,0.05333333333333334,0.2443595958894476,4.075705249893603,2.5629836021828605,1.939606712647336,0.28642959640620813,2.487981008500124,5.130593066014875,2.077815673616575,1.0398357831928666,5.714713095515937,2.077815673616575,197.24188316333496,924.3272538252737,0.12595366789444196,2.602510692430346,75.78907696211664,True,ok,,,0.18,44
WEG_IE1_3p0kW_4P_380V_045,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,3000.0,1420.0,6.91,20.2017,6.0,2.8,3.0,2.256665908090424,202.11304379157272,0.05333333333333334,0.28881809952663484,5.411299957610699,1.959888155358713,1.7206888737592811,0.133779007804631,1.9261875725766657,3.092029864830742,1.7451746900651597,0.6782429361682327,3.3762421833910263,1.7451746900651597,199.6914405564794,591.8965547712656,0.2100670636151465,3.540328723766935,56.40477371943199,True,ok,,,0.139,45
WEG_IE1_4p0kW_4P_380V_046,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,4000.0,1440.0,8.77,26.57602,7.0,2.1,2.5,1.8666508912413715,206.40877414074941,0.04,0.15786474125047756,7.080896610767586,1.1192903969812693,0.7739119123555286,0.37660101626536674,1.0934105200127315,3.5039259264003713,1.2040749365196441,1.1639932089681095,3.7666550576241273,1.2040749365196441,199.92652465997068,580.9435489698424,0.17048110028831687,4.099957149723963,48.7630766271377,True,ok,,,0.137,46
WEG_IE1_5p5kW_4P_380V_047,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,5500.0,1450.0,11.7,36.18654,6.5,2.1,2.5,1.2545779079155543,276.071422936128,0.03333333333333333,0.13155395104206463,9.943802130056863,0.6655611533278684,0.6886293829303891,-0.03465517755818963,0.6667451598048101,2.543378385435342,1.0661056065194636,0.9330149768103508,2.6680432133259555,1.0661056065194636,200.3109618876933,436.0228345147061,-0.01089822892433645,4.907676801197136,40.81584220029143,True,ok,,,0.202,47
WEG_IE1_7p5kW_4P_380V_048,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,7500.0,1460.0,15.8,49.03325,6.7,2.4,2.8,0.8680932865159997,377.0019210568892,0.02666666666666667,0.1221797979447238,13.292207618124632,0.4017301210897639,0.550080024492907,-0.3185594031891208,0.4081353669101573,1.5656693897661427,0.7556408336399935,0.7775499489426139,1.627302051037197,0.7556408336399935,201.41037387848547,322.8058249051992,0.07609288432446881,6.975736813968586,28.872989226768222,True,ok,,,0.151,48
WEG_IE1_9p2kW_4P_380V_049,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,9200.0,1470.0,19.2,59.82056,6.8,2.3,2.6,0.767087566571323,350.37344008388584,0.02,0.08742463035441596,16.3711837737579,0.24350467364086453,0.42222899167837075,-0.5559997441901321,0.2482429384967314,1.4587010182801667,0.5935638760113201,0.9412414571409281,1.5070755621334215,0.5935638760113201,200.84419662261413,345.3891194548782,-0.10284495110973424,8.278656673812815,24.260481444764807,True,ok,,,0.146,49
WEG_IE1_11p0kW_4P_380V_050,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,11000.0,1470.0,23.5,71.49048,7.0,2.6,2.8,0.4738159152137518,502.07343154686555,0.02,0.1,19.06384885550027,0.2116449478860176,0.359490069621034,-0.5351550365684644,0.21637086629727287,1.2401616022385107,0.5206601445417923,0.9148463571690827,1.2878754519886886,0.5206601445417923,203.2268728242049,246.78359325243642,0.15171739110909854,11.163475099197377,18.204624547316484,True,ok,,,0.246,50
WEG_IE1_15p0kW_4P_380V_051,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,15000.0,1470.0,31.3,97.4781,7.4,2.7,3.0,0.3475626596203447,556.658643706997,0.02,0.10415974481593782,25.81851387665826,0.15710205033717967,0.25677667935554965,-0.4962992173071667,0.16052750724369522,0.8097576735184945,0.36468595457567365,0.8427979314923728,0.8399681465495967,0.36468595457567365,203.96328890219988,224.20036241294426,0.0390483177598,14.775709772653789,13.803958797274554,True,ok,,,0.294,51
WEG_IE1_18p5kW_4P_380V_052,WEG,IE1,Normal torque (IEC design N),WEG_IE1_50HZ,50,4,380,18500.0,1480.0,38.8,119.64113,8.0,2.8,3.2,0.30192147760204735,599.5846400349548,0.013333333333333334,0.07220452488165871,31.442548736585465,0.08614577010673832,0.18163294452120313,-0.7509702685502768,0.08811451057068774,0.5915890973578177,0.2577558002047196,0.8625220238912331,0.6071435213897436,0.2577558002047196,204.04318613232658,208.31231669612532,0.1416845931832924,19.622929842918246,10.398201887572059,True,ok,,,0.275,52
