motor_id,manufacturer,efficiency_class,starting_torque_category,group_id,frequency_hz,poles,rated_voltage_v,rated_power_w,rated_speed_rpm,rated_current_a,rated_torque_nm,ist_in,mst_mn,mk_mn,r1,p_rot,s_r,s_k,i2_rated,r2_rated,r20,g_r,r2k,x2k,x20,g_x,x2_rated,x1,e_internal,r_m,i0p,i0q,x_m,converged,status,error_type,error_message,elapsed_ms,row_index
WEG_IE3_11p0kW_2P_380V_248,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,11000.0,2955.0,21.6,35.59814,9.2,3.1,3.8,0.25884104668515506,534.9604590780698,0.015,0.09051420225336364,18.273803174505062,0.17117296170953009,0.292222557129497,-0.5388981842545394,0.17478992987558692,0.9407757394228422,0.47833409927310755,0.709255401149159,0.9670259470325169,0.47833409927310755,209.2794684715784,245.6138309692607,0.2015777551928828,9.328241670167055,22.43503930015897,True,ok,,,0.141,14
WEG_IE3_15p0kW_2P_380V_249,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,15000.0,2950.0,29.9,48.54292,9.0,2.8,3.4,0.12247236890848986,764.6310938441378,0.016666666666666666,0.09025565610207338,24.820935351073373,0.1403256356172141,0.1966074085617738,-0.3400891846378887,0.1421424978552735,0.8885725456049631,0.37512570365617615,0.9041208012451689,0.9194870712686928,0.37512570365617615,210.22332775240577,173.3928212719422,0.2506628228100638,13.131154513499077,16.009508344166704,True,ok,,,0.173,15
WEG_IE3_18p5kW_2P_380V_250,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,18500.0,2945.0,35.8,60.0167,8.8,3.1,3.4,0.09130117644659527,863.8494376736571,0.018333333333333333,0.11062846942077778,30.341266579315516,0.1266299835996957,0.19620800659941745,-0.441976225774752,0.12932945458823591,0.7143368825907463,0.3171388093199898,0.8610383612509342,0.7443032611842595,0.3171388093199898,210.7831173211374,154.29606344572576,0.4070034549159267,14.475655140751684,14.561214347234856,True,ok,,,0.261,16
WEG_IE3_22p0kW_2P_380V_251,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,22000.0,2960.0,42.4,71.00015,8.3,2.5,3.2,0.16534100665895038,549.4633323608745,0.013333333333333334,0.06388383796637226,37.120959495968094,0.07414472459003853,0.15003171735536822,-0.7095741686162562,0.07551352225649718,0.5613677897415827,0.26888170254324584,0.7608074584564706,0.5724869289384572,0.26888170254324584,207.51526871512627,235.11625369913807,-0.7605004336615551,17.46847164329742,11.879417555957108,True,ok,,,0.142,17
WEG_IE3_30p0kW_2P_380V_252,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,30000.0,2965.0,56.1,96.5955,7.6,2.4,2.7,0.09221180319831335,938.8907097728822,0.011666666666666667,0.05345366160081667,50.19579187446601,0.04805579050875221,0.13358413778356784,-1.028385401155789,0.04911718943115136,0.5521452035190438,0.23119309097372343,0.8948014421899205,0.5627411237194447,0.23119309097372343,208.68049580818771,139.14574575336422,-0.598883558238235,18.79024149679729,11.105791048175531,True,ok,,,0.111,18
WEG_IE3_37p0kW_2P_380V_253,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,37000.0,2960.0,70.6,119.64113,7.3,2.2,2.8,0.06148692089255063,1075.463540013126,0.013333333333333334,0.055461223923020574,62.8434528118658,0.04388243382375915,0.1035327075055495,-0.8641538361074305,0.04470293071317112,0.4269029818218525,0.19620278663018112,0.7999063152792746,0.4342865029522704,0.19620278663018112,208.62215963273943,121.40775731726902,-1.8550511765415294,26.144817541183876,7.97948424402325,True,ok,,,0.204,19
WEG_IE3_0p8kW_2P_380V_254,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,750.0,2920.0,1.73,2.45166,8.2,2.4,3.4,9.140360430585822,77.89006865715638,0.02666666666666667,0.1221797979447238,1.3407807449685178,4.00003040638003,3.063160426356176,0.2704856045541977,3.946664278611723,11.240147151164082,4.750124230348213,0.9193107387132068,11.765143379882446,4.750124230348213,201.73631732045783,1567.4992625243212,0.08081065177299185,0.9006753957268416,223.98337767143886,True,ok,,,0.153,20
WEG_IE3_1p1kW_2P_380V_255,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,1100.0,2910.0,2.46,3.60885,7.8,2.2,3.3,6.212843603803244,84.07818159208614,0.03,0.12478775382679629,1.96761410557928,3.062305134423751,2.2587229126979875,0.3090392609052362,3.0159485395507155,7.671140228794407,3.8394644669840967,0.7398309032765414,7.956441335807608,3.8394644669840967,201.45702932502115,1448.114144334057,0.05479912182759672,1.264877746653353,159.26996095712926,True,ok,,,0.133,21
WEG_IE3_4p0kW_2P_380V_256,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,4000.0,2945.0,8.12,12.94478,7.2,2.1,3.3,1.0889056675247344,253.0230538193199,0.018333333333333333,0.07235467307313555,7.019503439379424,0.5335797816467998,0.834481927610207,-0.45135908033738,0.5402800084978349,2.5285836914818267,1.6111120074502054,0.4679829433021713,2.5615124478655065,1.6111120074502054,205.08781648256968,498.70174082583804,-0.06761063540525303,3.4420377381869645,59.58325622269216,True,ok,,,0.248,22
WEG_IE3_4p0kW_2P_380V_257,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,4000.0,2945.0,8.12,12.94478,7.2,2.1,3.3,1.0889056675247344,253.0230538193199,0.018333333333333333,0.07235467307313555,7.019503439379424,0.5335797816467998,0.834481927610207,-0.45135908033738,0.5402800084978349,2.5285836914818267,1.6111120074502054,0.4679829433021713,2.5615124478655065,1.6111120074502054,205.08781648256968,498.70174082583804,-0.06761063540525303,3.4420377381869645,59.58325622269216,True,ok,,,0.181,23
WEG_IE3_5p5kW_2P_380V_258,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,5500.0,2945.0,11.1,17.8481,7.9,2.3,3.4,0.7284129499287357,299.365940738221,0.018333333333333333,0.08013924449154795,9.617265841931662,0.3917207183639112,0.5586053441186096,-0.35819270952024723,0.39619354574632154,1.9011060330389329,1.0727502758970786,0.5966154589584078,1.937400037601892,1.0727502758970786,206.33113938350692,426.62708029825774,-0.11443110778569299,4.70703882843096,43.83459472168517,True,ok,,,0.205,24
WEG_IE3_5p5kW_2P_380V_259,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,5500.0,2945.0,11.1,17.8481,7.9,2.3,3.4,0.7284129499287357,299.365940738221,0.018333333333333333,0.08013924449154795,9.617265841931662,0.3917207183639112,0.5586053441186096,-0.35819270952024723,0.39619354574632154,1.9011060330389329,1.0727502758970786,0.5966154589584078,1.937400037601892,1.0727502758970786,206.33113938350692,426.62708029825774,-0.11443110778569299,4.70703882843096,43.83459472168517,True,ok,,,0.227,25
WEG_IE3_7p5kW_2P_380V_260,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,7500.0,2950.0,15.3,24.32049,8.8,2.8,3.9,0.44317148837967696,395.2656692225417,0.016666666666666666,0.09025565610207338,12.69214561436622,0.27213774549756,0.3926893045633081,-0.3698050273354066,0.27597127122802856,1.234555317515599,0.6993818252616265,0.595791765672144,1.2626939978054028,0.6993818252616265,207.85946101129798,327.9229052466618,0.07245281441766949,7.245033794603997,28.68992290499858,True,ok,,,0.141,26
WEG_IE3_11p0kW_2P_380V_261,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,2,380,11000.0,2935.0,21.3,35.79427,7.7,2.8,3.4,0.2535776814600605,497.38092279947375,0.021666666666666667,0.11733235293269541,18.40699712382616,0.24437933931536243,0.3901233579371991,-0.4728923590393103,0.2501795246024654,1.0289831198193042,0.5863105206081263,0.5986955045095366,1.059999448486802,0.5863105206081263,208.52819606788222,262.27790348639684,0.07113254026906901,8.446584419232156,24.68787212889049,True,ok,,,0.154,27
WEG_IE3_0p1kW_4P_380V_262,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,120.0,1415.0,0.414,0.81395,5.5,2.8,3.5,58.40095737502225,28.34947680680571,0.056666666666666664,0.30686923074704947,0.22268934050723213,49.56464925913825,22.899541170685353,0.7950148960737382,44.389473415894884,59.912181432895196,25.8548972316876,1.0094109788894094,68.91638531369215,25.8548972316876,195.38341524164355,4039.723118522326,0.05890093942142194,0.2979555095500828,655.7469453633375,True,ok,,,0.23,28
WEG_IE3_0p2kW_4P_380V_263,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,180.0,1380.0,0.543,1.24544,4.3,2.2,2.2,41.883783083868806,26.08457268671412,0.08,0.33276734353812343,0.3497189756564664,42.884775170457964,26.317797049389792,0.5090581948275257,39.88762319551771,86.36292167807414,32.31679434350814,1.2033784552884894,102.4963419744126,32.31679434350814,190.86631695827904,4189.827227007642,0.04642691072000421,0.3168253135081934,602.4339243756262,True,ok,,,0.145,29
WEG_IE3_0p2kW_4P_380V_264,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,250.0,1390.0,0.718,1.71616,4.8,2.3,2.3,25.866708802608002,31.23920981185618,0.07333333333333333,0.3205569779661918,0.4758130816204989,29.451847162430305,17.413725152279387,0.5458951571073367,27.30940039339279,63.37352935585853,23.341086119671964,1.2117569883593973,74.9405534370764,23.341086119671964,194.39254584961276,3628.945364765787,0.04885526261552381,0.41297364986217483,470.71416279098923,True,ok,,,0.147,30
WEG_IE3_0p4kW_4P_380V_265,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,370.0,1395.0,1.05,2.53012,4.8,2.9,3.0,21.75875803138036,9.894463062693596,0.07,0.3935492062434268,0.6890754888022812,19.743195173320004,15.140298785118718,0.2752576879217436,18.759809167898993,20.49668681396905,11.547222242014504,0.7368458535143783,23.50077306787502,11.547222242014504,195.02422893630657,11532.040586095238,0.03600990012158578,0.7316024476620225,266.57131828842876,True,ok,,,0.147,31
WEG_IE3_0p6kW_4P_380V_266,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,550.0,1440.0,1.31,3.64807,6.5,2.3,2.7,11.981066717963845,48.25457855550232,0.04,0.17484926070883192,0.9929828483151655,7.977545878817239,6.057992525519519,0.2809282547591225,7.8190850617383845,23.360721853030427,9.198539882354753,1.0260169355623838,25.136775843141077,9.198539882354753,199.60593211687322,2477.020585129699,0.04964731280284673,0.6795088157605376,293.75032006533286,True,ok,,,0.164,32
WEG_IE3_0p8kW_4P_380V_267,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,750.0,1435.0,1.71,4.99158,6.2,2.4,2.8,8.427895704156606,52.475008119146025,0.043333333333333335,0.19854217166017618,1.3640601130246908,6.3168028072879645,5.579753439690061,0.12684740368984285,6.25076391883711,15.349692588063984,7.615922623528216,0.7828659609915953,16.378297810513594,7.615922623528216,200.0934066358208,2288.9394102553692,0.031239846485250355,0.8362938074532562,239.2620928823568,True,ok,,,0.145,33
WEG_IE3_1p1kW_4P_380V_268,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,1100.0,1455.0,2.53,7.21769,7.6,2.5,3.3,5.961147146431998,49.92466565478574,0.03,0.14373863542433757,1.9512466322007629,3.0893963441982004,2.5560625534939936,0.1924159210744348,3.054203722953235,8.1287307827625,3.7962864844642445,0.8228091568775953,8.53688670087036,3.7962864844642445,201.62840284162732,2442.92148776174,0.0273582383277986,1.4407971670519655,139.94225381091076,True,ok,,,0.141,34
WEG_IE3_1p5kW_4P_380V_269,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,1500.0,1445.0,3.38,9.90472,7.4,2.6,3.0,3.755603187820605,71.88810287924,0.03666666666666667,0.18333333333333335,2.6465356816245658,2.790482822702902,2.157098238868263,0.26230455068393804,2.734114216464116,7.8418586024238675,3.239576190249774,0.9782418484756352,8.461973718820916,3.239576190249774,202.6533703601914,1713.8463893253488,0.04115003795603345,1.7685785375698986,114.5854515675881,True,ok,,,0.183,35
WEG_IE3_2p2kW_4P_380V_270,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,2200.0,1435.0,4.95,14.61191,7.6,2.5,3.0,1.9299264305009185,96.76506437410661,0.043333333333333335,0.20762247339070986,3.8919795691986026,2.259728485993641,1.354076529177311,0.5235951721075428,2.1580413446978275,5.904739108122138,2.409639992875526,1.0068774595395078,6.451402421562833,2.409639992875526,204.50457437856613,1296.608064458117,0.0067477417630454894,2.5570121666922874,79.97794341475903,True,ok,,,0.177,36
WEG_IE3_3p0kW_4P_380V_271,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,3000.0,1440.0,6.64,19.9075,7.8,3.5,3.7,1.2509817407633925,120.62232928536197,0.04,0.2741640786499874,5.137057552205918,1.598048520174472,1.3591626989728203,0.16525315404265906,1.5646433904233763,3.165926501262656,1.6681726744969338,0.7520504372462908,3.4854067548893033,1.6681726744969338,206.01121865802094,1055.541435762506,0.06975409851296632,3.623271023504672,56.857799850355384,True,ok,,,0.153,37
WEG_IE3_4p0kW_4P_380V_272,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,4000.0,1450.0,8.68,26.37989,7.0,2.3,3.1,1.0710607359270323,138.8955394096487,0.03333333333333333,0.14570771725735993,7.057318305048175,0.9581725720633746,0.8593187718305263,0.11074941734863461,0.9519412750424849,2.904042036095634,1.5257471847336173,0.6963472003009238,3.0256541006022153,1.5257471847336173,203.98455454256674,898.7264530333549,-0.14218464116907104,4.419350467179448,46.1571346417238,True,ok,,,0.133,38
WEG_IE3_5p5kW_4P_380V_273,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,5500.0,1465.0,10.9,35.89234,8.5,2.4,3.4,0.9201799508270523,180.32137654178987,0.023333333333333334,0.10690732320163333,9.395655357902058,0.508613777625585,0.524826146940425,-0.03175072869363615,0.5093123504993899,1.7601096107230005,0.9379864270293665,0.6660021571313823,1.811520358898712,0.9379864270293665,205.5100216969999,702.6516183694971,-0.08419003301402483,4.808665346571555,42.737434794359906,True,ok,,,0.176,39
WEG_IE3_7p5kW_4P_380V_274,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,7500.0,1465.0,14.9,48.93518,8.5,2.5,3.4,0.2780253847467062,408.99357971099573,0.023333333333333334,0.11179671644115145,12.557515693571766,0.3873688132760408,0.3989544039144933,-0.029819840944743048,0.3878984440777975,1.674435235964184,0.7972590537700032,0.787368236925973,1.7359458755056205,0.7972590537700032,209.61047674131632,322.2780562284266,0.08324137129541143,6.318832586911938,33.172342178439415,True,ok,,,0.17,40
WEG_IE3_11p0kW_4P_380V_275,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,11000.0,1470.0,23.5,71.49048,8.0,3.2,3.4,0.16068925687409308,562.4511980384973,0.02,0.12479473661428266,18.30270616803771,0.22680097091318974,0.3387502579121282,-0.4052633829906948,0.2318590140496139,1.1963536347901917,0.5273550029562246,0.8756157720108919,1.2547471307180402,0.5273550029562246,208.82023522379205,232.5849289200121,0.2198421649643798,12.057944662486797,17.318062163068973,True,ok,,,0.237,41
WEG_IE3_15p0kW_4P_380V_276,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,15000.0,1470.0,30.2,97.4781,7.1,3.1,3.2,0.08739292821403169,786.4247205335488,0.02,0.12068560300448486,24.76259999411599,0.16808123388795188,0.344013146203418,-0.723504056875414,0.17455455800598874,0.9200336790319528,0.4639001184266211,0.7302208801198281,0.9558022666191593,0.4639001184266211,209.44799480101287,167.34645305809798,0.3212426114259763,13.318267326450773,15.726369629556709,True,ok,,,0.137,42
WEG_IE3_18p5kW_4P_380V_277,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,18500.0,1480.0,37.1,119.64113,7.8,3.0,3.2,0.151683840578777,621.6736670640475,0.013333333333333334,0.07771236166328253,30.848070748253317,0.08932930834077996,0.2239052348785976,-0.9250811721978542,0.09209436216089216,0.7113649571991147,0.32928804362209446,0.8020474202412833,0.730416832494621,0.32928804362209446,207.89737668789596,208.57238221700032,-0.11866783975419182,16.890601358373647,12.308465061537268,True,ok,,,0.273,43
WEG_IE3_22p0kW_4P_380V_278,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,22000.0,1475.0,43.8,142.19643,8.0,3.0,3.3,0.08084582652385894,847.6011709647836,0.016666666666666666,0.09714045207910316,36.27031597916406,0.09570615900648961,0.1822190275361443,-0.6493608351097685,0.09831668498624457,0.609330602538404,0.284088663639709,0.8030764639263676,0.6299512440492337,0.284088663639709,209.52707795175814,155.38533180067836,0.0437938112070384,19.710357690932767,10.630303175479437,True,ok,,,0.166,44
WEG_IE3_30p0kW_4P_380V_279,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,30000.0,1475.0,60.1,194.17167,7.0,3.2,3.4,0.07257370503338993,750.906639175302,0.016666666666666666,0.10399561384523555,49.88950546505438,0.06917288948114954,0.1838671705790356,-0.9858545564933683,0.07231475872553972,0.39218998804151944,0.2270437725288031,0.5774539882152521,0.40252792837881884,0.2270437725288031,208.03162761105136,172.89962225144183,-0.7374340381731699,28.404762135245633,7.323829244565944,True,ok,,,0.155,45
WEG_IE3_0p8kW_4P_380V_280,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,750.0,1460.0,1.89,4.90332,6.8,2.1,3.4,8.97911731758886,41.374524978378204,0.02666666666666667,0.1052431608336517,1.3673428331657478,3.877636158531927,3.2655495122512557,0.17413516883092106,3.8502776891528683,10.318564889508774,5.94722982492745,0.5825244817236105,10.565886345464765,5.94722982492745,199.35136556231137,2881.5533451315573,0.014463506772290469,1.2158485042128162,163.9606948329295,True,ok,,,0.23,46
WEG_IE3_1p5kW_4P_380V_281,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,1500.0,1445.0,3.52,9.90472,7.8,2.5,3.4,3.975725805924136,54.51584527791309,0.03666666666666667,0.17568055440752373,2.6718513338601677,2.7670794187938275,1.721309210586802,0.4836570853255716,2.6703439990211697,6.00460556150284,2.801577074742543,0.8396598116595911,6.3872562267496535,2.801577074742543,202.3543213173425,2253.323110761264,0.011168441963273157,2.0834612338116987,97.12411156656592,True,ok,,,0.163,47
WEG_IE3_2p2kW_4P_380V_282,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,2200.0,1470.0,5.21,14.31771,7.8,2.9,3.1,2.511826766075521,87.82696754328268,0.02,0.1124426303552648,3.780333943729702,1.0677885257080486,1.3140403351685581,-0.20962372939278617,1.0785521596586582,5.54642973272342,1.9045273050302252,1.1346116111429505,5.855855108189967,1.9045273050302252,203.04025023666864,1408.1782977142796,0.09473636306427702,3.1191405969916093,65.09493365977143,True,ok,,,0.28,48
WEG_IE3_3p0kW_4P_380V_283,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,3000.0,1455.0,6.84,19.71137,8.1,2.3,3.1,1.5185940503034274,116.01303691631654,0.03,0.13113694553162392,5.273069887336685,1.154829445835422,0.7724561950740924,0.4083038383162861,1.1302191598381102,4.202077898768891,1.614909102148886,1.0259323007887644,4.435785908622834,1.614909102148886,204.326421321513,1079.60159202206,-0.034978983436656286,3.7997103502246006,53.774209739285865,True,ok,,,0.15,49
WEG_IE3_5p5kW_4P_380V_284,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,5500.0,1465.0,10.9,35.89234,8.5,2.4,3.4,0.9201799508270523,180.32137654178987,0.023333333333333334,0.10690732320163333,9.395655357902058,0.508613777625585,0.524826146940425,-0.03175072869363615,0.5093123504993899,1.7601096107230005,0.9379864270293665,0.6660021571313823,1.811520358898712,0.9379864270293665,205.5100216969999,702.6516183694971,-0.08419003301402483,4.808665346571555,42.737434794359906,True,ok,,,0.108,50
WEG_IE3_5p5kW_4P_380V_285,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,5500.0,1465.0,10.9,35.89234,8.5,2.4,3.4,0.9201799508270523,180.32137654178987,0.023333333333333334,0.10690732320163333,9.395655357902058,0.508613777625585,0.524826146940425,-0.03175072869363615,0.5093123504993899,1.7601096107230005,0.9379864270293665,0.6660021571313823,1.811520358898712,0.9379864270293665,205.5100216969999,702.6516183694971,-0.08419003301402483,4.808665346571555,42.737434794359906,True,ok,,,0.147,51
WEG_IE3_7p5kW_4P_380V_286,WEG,IE3,Normal torque (IEC design N),WEG_IE3_50HZ,50,4,380,7500.0,1465.0,14.9,48.93518,8.5,2.5,3.4,0.2780253847467062,408.99357971099573,0.023333333333333334,0.11179671644115145,12.557515693571766,0.3873688132760408,0.3989544039144933,-0.029819840944743048,0.3878984440777975,1.674435235964184,0.7972590537700032,0.787368236925973,1.7359458755056205,0.7972590537700032,209.61047674131632,322.2780562284266,0.08324137129541143,6.318832586911938,33.172342178439415,True,ok,,,0.204,52
